count,name,radioless,weight,bpv,rf,dates,size,af,ta,ot,cs,mp,gp,gt,ma,rof_ife,breakdown,intensive_fire,bmg,cmg,aamg,sa,ammunition,smoke_depletion,smoke_discharger,transport,notes,version,piece,overrides,svg_image_transform,reverse,comments
3,Staghound I(a) <i>AC</i>,,14,54,1.5-1.3†,9/43-5/45,-1,4/2,+FSR,,5,33†<sup>1</sup>,,T,"T<span style=""text-decoration:underline"">37</span>LL",2,,,2,4,Opt 2†<sup>2</sup>,,C6<sup>4+</sup>†<sup>3</sup>,,sM8,,"54†, A, C†<sup>3</sup>, G, K†<sup>2</sup>, X†<sup>1</sup>",1.0,stagi,nat=br|ma=<*>$$|qual=a,,,
2,Staghound II(a) <i>AC</i>,,14,55,1.5-1.4†,5/44-5/45,-1,4/2,+FSR,,4,33†<sup>1</sup>,,T,"T<span style=""text-decoration:overline"">76</span>*†<sup>2</sup>",1,,,,4,Opt 2†<sup>3</sup>,,,9,6,,"54†, A, K†<sup>3</sup>, S†<sup>2</sup>, X†<sup>1</sup>",1.0,stagii,nat=br|ma=$$<*>|range=[50]|qual=b,,,
4,Bishop <i>SPA</i>,,17.5,40,1.5,8/42-43†,-1,6/4,-FSR,,5,10,,NT,B88†,,<i>11</i>,•,,,Opt 2†<sup>1</sup>,,,8,,,"55†, K†<sup>1</sup>, N, P",1.0,bishop,nat=br|ma_movt,,,
4,Priest(a) <i>SPA</i>,,23,50,1.5-1.3†,10/42-45†,0,3/1,-F,•,7,14,L,NT,"B<span style=""text-decoration:overline"">105</span>",1,,,,,4,,H6,8; WP7,,,"56†, A, N, P",1.0,priest,nat=br|ma=[*]$$,,,
4,Sexton(a) <i>SPA</i>,,26,46,1.5-1.3†,6/44-5/45†,0,3/2,-FSR,•,7,14,,NT,B88,1,,,,,Opt 2†<sup>1</sup>,,,8,,,"57†, A, K†<sup>1</sup>",1.0,sexton,nat=br,,,
2,M3 GMC(a) <i>SPAht</i>,,9,44,1.6-1.3†,4/43-5/45†,+1,0,+F,•†,4,<b>19</b>,,NT,B75,1,,,,,,,,8; WP7<sup>J4+</sup>†<sup>1</sup>,,,"58†, A, N<sup>T</sup>, W†<sup>1</sup>",1.0,m3gmc,nat=br,,,
2,Mk VI AA <i>AATt</i>,,5.5,29,1.6-1.5†,5/42-5/43,+1,1,,•,2,18,L,1MT†<sup>1</sup>,CMG†<sup>1</sup>,1,11,,,8,†<sup>2</sup>,,,,,,"59†, N, O†<sup>1</sup>, AA†<sup>2</sup>",1.0,markviaa,nat=br,,,
2,Crusader AA <i>AAMT</i>,,19,46,1.4,6-12/44,+1,4/3,-SR,•,<b>4</b>,<b>15</b>,,RST†,T20L†,2 (12),,,,Opt 4†,†<sup>1</sup>,,,,7,,"60†, AA†<sup>1</sup>",1.0,crusaa,nat=br|ma=$$@sz-1.0|mgs=,,,
2,M17 MGMC(a) <i>AAht</i>,,9.5,66,1.6,1-5/45,+1,0,+F,•†,4,<b>18</b>,,T,T12.7†,3 (24)†,,,,,†<sup>1</sup>,,,,,,"61†, A, F†, AA†<sup>1</sup>",1.0,m17mgmc,nat=br|mgs=|ife=$$@in_gs|range=[16]TH@sz-1.0,,,
2,Humber AA <i>AAAC</i>,,7,29,1.6-1.5†,8/42-5/45,0,2/1,-F,•,2,28†<sup>1</sup>,,1MT†<sup>2</sup>,CMG†<sup>2</sup>,1,11,,,8,†<sup>3</sup>,,,,,,"62†, L†<sup>1</sup>, N, O†<sup>2</sup>, AA†<sup>3</sup>",1.0,humbaa,nat=br|qual=a,,,
2,Staghound AA(a) <i>AAAC</i>,,12,45,1.5-1.6†,6/44-5/45,-1,4/2,+SR,•,3,34†<sup>1</sup>,,ST,T12.7†,2 (12)†,,,,,†<sup>2</sup>,,,,,,"62†, A, F†, X†<sup>1</sup>, AA†<sup>2</sup>",1.0,stagaa,nat=br|mgs=|ife=$$@in_gs|range=[16]TH@sz-1.0|qual=b,,,
5,M5(a) <i>ht</i>,,8.5,28,1.6-1.2†,10/42-5/45,+1,0,+F,•,<i>5</i>†<sup>1</sup>,<b>19</b>,,,AAMG†<sup>1</sup>,1,,,,,Opt 4†<sup>1</sup>,,,,,15PP/T6,"63†, A, I†<sup>1</sup>, N",1.0,m5a,nat=br|ma=|qual=a,,,
4,M9(a) <i>ht</i>,,8.5,27,1.5-1.3†,10/42-5/45,+1,0,+F,•,<i>4</i>†<sup>1</sup>,<b>19</b>,,,AAMG†<sup>1</sup>,1,,,,,Opt 4†<sup>1</sup>,,,,,13PP/T6,"63†, A, I†<sup>1</sup>, N",1.0,m9a,nat=br|ma=|qual=b,,,
5,M5A1(a) <i>ht</i>,,8.5,29,1.3,6/44-5/45,+1,0,+F,•,<i>5</i>†,<b>19</b>,,,AAMG†,2,,,,,Opt 4†,,,,,15PP/T6,"63, A, I†",1.0,m5a1a,nat=br|ma=|qual=c,,,
3,M9A1(a) <i>ht</i>,,8.5,28,1.4,6/44-5/45,+1,0,+F,•,<i>4</i>†,<b>19</b>,,,AAMG†,2,,,,,Opt 4†,,,,,13PP/T6,"63, A, I†",1.0,m9a1a,nat=br|ma=|qual=d,,,
5,Carrier A <i>APC</i>,,4,21†<sup>1</sup>,.9-1.4†,39-45,+2,0,,•,3,16,L,,BMG,1,,,2,,†,,,,5<sup>4+</sup>†<sup>1</sup>,4PP/T10<sup>4+</sup>†<sup>1</sup>,"64†, N, P, U†<sup>1</sup>",1.0,carra,nat=br|qual=a,,,
5,Carrier B <i>APC</i>,,4,23†<sup>2</sup>,1.0-1.5†,39-45,+2,0,,•,3,16,L,,BATR†<sup>1</sup>,1,,,,,2,,,,5<sup>4+</sup>†<sup>2</sup>,4PP/T10<sup>4+</sup>†<sup>2</sup>,"64†, N, P, Q†<sup>1</sup>, U†<sup>2</sup>",1.0,carrb,nat=br|qual=b,,,
5,Carrier C <i>APC</i>,,4,26†<sup>1</sup>,1.5-1.0†,41-45,+2,0,,•,3,16,L,,BMG†,1,11,,4,,2,PIAT<sup>J3+</sup>†,,,5<sup>4+</sup>†<sup>1</sup>,4PP/T10<sup>4+</sup>†<sup>1</sup>,"64†, N, P, U†<sup>1</sup>",1.0,carrc,nat=br|sa=|qual=c,,,
3,"Carrier, MMG A <i>APC</i>",,4,27,1.3-1.5†,41-45,+2,0,,•,3,16,L,,BMG,2,,,4,,,Opt BATR†<sup>1</sup>,,,5<sup>4+</sup>†<sup>2</sup>,4PP/T10<sup>4+</sup>†<sup>2</sup>,"65†, N, P, Q†<sup>1</sup>, U†<sup>2</sup>",1.0,carrmmga,nat=br|sa=|qual=a,,,
4,"Carrier, MMG B <i>APC</i>",,4,32,1.3,44-5/45,+2,0,,•,4,16,L,,AAMG,3,,,,,6†,,,,5<sup>4+</sup>†<sup>2</sup>,1PP†<sup>1</sup>,"65†, U†<sup>2</sup>, BB†<sup>1</sup>",1.0,carrmmgb,nat=br|pp=$$[*]|qual=b,,,
5,"Carrier, 2-in. MTR <i>APC</i>",,4,28,1.0-1.4†,41-45,+2,0,,•,3,16,L,NT,"B<span style=""text-decoration:overline"">51</span>†",,,,,,2,,IR<sup>2+</sup>†,7,,4PP/T10<sup>4+</sup>†<sup>1</sup>,"66†, N, P, U†<sup>1</sup>",1.0,carr2in,nat=br|ma=$$|range=[2-11],,,
3,"Carrier, 3-in. MTR <i>APC</i>",,4,31†,1.5-1.1†,11/41-45,+2,0,,•,<b>4</b>†<sup>1</sup>,16,L,,AAMG,1,,,,,2,†,,,,1PP†<sup>2</sup>,"67†, H†<sup>1</sup>, N, P, U, BB†<sup>2</sup>",1.0,carr3in,nat=br|pp=$$[*],,,
6,Priest Kangaroo(a) <i>APC</i>,,22.5,36,1.5-1.4†,8/44-5/45†,0,3/1,-F,•,7,14,L,,AAMG†,2,,,,,4,,,,,21PP,"68†, A, D",1.0,prkang,nat=br|pp=<*>$$|qual=a,,,
6,Ram Kangaroo(a) <i>APC</i>,,24.5,38,1.5-1.3†,9/44-5/45†,+1,8/4,,•,7,14,,,BMG,1,,,2,,Opt 2†<sup>1</sup>,,,,,18PP/T-4,"68†, A, D, K†<sup>1</sup>",1.0,ramkang,nat=br|pp=<*>$$|qual=b,,,
6,White(a) SC <i>APC</i>,,5.5,24,1.5-1.2†,5/42-5/45†,+1,0,+F,•,<i>4</i>†<sup>1</sup>,28<sup>t</sup>,H,,AAMG†<sup>1</sup>,1 or 2,,,,,Opt 4†<sup>1</sup>,,,,,13PP†/T8,"69†, A, I†<sup>1</sup>, N",1.0,white,nat=br|ma=,,,
4,IP Carrier Mk IIA <i>APC</i>,,5.5,21,1.5-1.2†,5/42-45†,+1,2/1,,•,4,27<sup>t</sup>†<sup>1</sup>,,,BMG,1,,,2,,,,,,,4PP,"70†, N, P, V, X†<sup>1</sup>",1.0,ipciia,nat=br|qual=a,,,
2,IP Carrier Mk IIB <i>APC</i>,,5.5,21,1.5-1.3†,5/42-45†,+1,2/1,,•,4,27<sup>t</sup>†<sup>1</sup>,,,BATR†<sup>2</sup>,1,,,,,,,,,,4PP,"70†, N, P, Q†<sup>2</sup>, V, X†<sup>1</sup>",1.0,ipciib,nat=br|qual=b,,,
3,IP Carrier AOV <i>APC</i>,,6,23,1.4,12/43-45,+1,2/1,,•,4,26<sup>t</sup>†,,,AAMG,1,,,,,2,Opt BATR†<sup>1</sup>,,,,4PP,"70†, P, Q†<sup>1</sup>, V, X†",1.0,ipcaov,nat=br|sa=[*]BATR|qual=c,,,
3,"IP Carr., 3-in. MTR <i>APC</i>",,6,33,1.3,12/43-45,+1,2/1,,•,<b>5</b>†,26<sup>t</sup>†<sup>1</sup>,,NT,"R<span style=""text-decoration:overline"">76</span>*†<sup>2</sup>",2,,,Opt 2†<sup>3</sup>,,,,IR,8; WP7,,1PP†<sup>4</sup>,"71†<sup>2</sup>, E†<sup>3</sup>, H†, P, V, X†<sup>1</sup>, BB†<sup>4</sup>",1.0,ipc3in,nat=br|range=[3-63]|pp=<*>$$,,,
3,Wasp <i>APCv</i>,,4.5,45,1.4-1.3†,8/44-5/45†,+2,0,+F,•,<b>3</b>,16,L,,"<b>BF<span style=""text-decoration:underline"">24</span></b>",,<b>X11</b>,,,,Opt 2†<sup>1</sup>,,,,5†,4PP,"72†, K†<sup>1</sup>, U",1.0,waspapc,nat=br|qual=a,,,
2,Badger(a) <i>APCv</i>,,24.5,49,1.6,2-5/45,+1,8/4,,•,3,14,,,"<b>BF<span style=""text-decoration:underline"">24</span></b>",,<b>X11</b>,,,,Opt 2†<sup>1</sup>,,,,,,"72†, A, K†<sup>1</sup>, M",1.0,badapc,nat=br|qual=b,,,
4,Buffalo Mk II(a) <i>aAPC</i>,,14,47,1.4-1.5†,10/44-5/45†,-1,1/★†,,•,6,<b>13</b><sup>3</sup>,L†,NT,B20L†<sup>1</sup>,3 (6),,,,,4×2†,,,,5†,24PP/T3,"73†, A, D, AA†<sup>1</sup>",1.1,buffiia,nat=br|mt=LT|pp=<*>$$|mgs=-/-/4x2<*>@sz-1.0|ife=$$@in_gs|qual=a,,,
4,Buffalo Mk IV(a) <i>aAPC</i>,,14.5,50,1.3-1.4†,10/44-5/45†,-1,1/★†,,•,6,<b>12</b><sup>3</sup>,L†,NT,B20L†<sup>2</sup>,3 (6),,,Opt 2†<sup>1</sup>,,4×2†,,,,5†,39PP,"73†, A, D, E†<sup>1</sup>, AA†<sup>2</sup>",1.1,buffiva,nat=br|mt=LT|mgs=-/-/4x2<*>@sz-1.0|ife=$$@above_mgs|qual=b,,,
6,Sherman III DD(a) <i>aMT</i>,,31,73,1.3-1.4†,6/44-5/45†,-1,8/4,+SR,,<b>5</b>,14<sup>2</sup>,,T,T75,1†<sup>1</sup>,,,,4,Opt 4†<sup>2</sup>,,,8; WP6,6,,"74†, A, G, K†<sup>2</sup>, R†<sup>1</sup>",1.0,sherdd,nat=br|multi_hits,,,
4,DUKW(a) <i>atr</i>,,9,24,1.6-1.3†,7/43-45†,-1,★,,,<i>7</i>†<sup>1</sup>,27<sup>3t</sup>,,,AAMG†<sup>1</sup>,2,,,,,Opt 4†<sup>1</sup>,,,,,29PP,"75†, A, D, I†<sup>1</sup>, P",1.0,dukw,nat=br|ma=|pp=<*>$$,,,
4,Terrapin Mk I <i>atr</i>,,11.5,15,1.4,10/44-5/45,-1,★,,,<i>7</i>,10<sup>2t</sup>†,L,,,,,,,,,,,,,25PP,"76†, D",1.0,terra,nat=br|pp=<*>$$,,,
6,2pdr Portee <i>TDtr</i>,,5,34,1.4-.9†,6/40-5/43†,+1,★†,,,4†<sup>1</sup>,25<sup>t</sup>,,T†,"T<span style=""text-decoration:underline"">40</span>L",3,,,,,,,,,,,"77†, H†<sup>1</sup>, N, P",1.0,portee,nat=br,,,
4,Morris C9/B <i>AAtr</i>,,9,44,1.5-1.3†,7/43-45†,0,★,,,4,24<sup>t</sup>,,T,T40L†,3 (8),,,,,†<sup>1</sup>,,,,,,"78†, P, AA†<sup>1</sup>",1.0,morrc9b,nat=br|mgs=,,,
6,Loyd Carrier <i>PC</i>,,4.5,13,1.6-.9†,41-45,+2,★,,,<i>5</i>,16,L,,,,,,,,,,,,,11PP†/T9,"79†, N, P",1.0,loyd,nat=br|pp=<*>$$,,,
6,Quad FAT <i>tr</i>,,5,14,1.5-1.1†,38-45,0,★,,,<i><b>5</b></i>†,30<sup>t</sup>,L,,,,,,,,,,,,,9PP/T6,"80†, N, P",1.0,quad,nat=br,,,
6,15-cwt Truck <i>tr</i>,,3.5,13,.9-1.4†,35-45,+1,★,,,<i>5</i>,26<sup>t</sup>,,,,,,,,,,,,,,14PP/T9,"81†, N, P",1.0,cwt15,nat=br,,,
6,30-cwt Lorry <i>tr</i>,,4.5,15,1.0-1.5†,35-45,0,★,,,<i>6</i>,25<sup>t</sup>,,,,,,,,,,,,,,21PP/T7,"82†, N, P",1.0,cwt30,nat=br,,,
6,3-Ton Lorry <i>tr</i>,,7,23,1.5-.9†,39-45,-1,★,,,<i>7</i>,24<sup>t</sup>,,,,,,,,,,,,,,36PP/T-4,"83†, N, P",1.0,ton3,nat=br,,,
6,¼-Ton Jeep(a) <i>tr</i>,,1.5,15,1.5-1.0†,5/42-45,+2,★,,,<i>2</i>†<sup>1</sup>,37<sup>t</sup>,L†,,AAMG†<sup>1</sup>,1,,,,,Opt 2†<sup>1</sup>,,,,,9PP/T10,"84†, A, I†<sup>1</sup>, N, P",1.0,jeep,nat=br|ma=,,,
3,¾-Ton Truck(a) <i>tr</i>,,3.5,13,1.4,43-5/45,+1,★,,,<i>4</i>,32<sup>t</sup>,,,,,,,,,,,,,,10PP/T9,"85, A, N",1.0,ton34,nat=br|qual=a,,,
3,1½-Ton Truck(a) <i>tr</i>,,5.5,16,1.3,43-5/45,0,★,,,<i>6</i>,28<sup>t</sup>,,,,,,,,,,,,,,21PP/T7,"85, A, N",1.0,ton112,nat=br|qual=b,,,
3,2½-Ton Truck(a) <i>tr</i>,,7.5,20,1.5,43-5/45,0,★,,,<i>7</i>,28<sup>t</sup>,,,,,,,,,,,,,,29PP/T5,"85, A, N",1.0,ton212,nat=br|qual=c,,,
2,7½-Ton Truck(a) <i>tr</i>,,22,20,1.6-1.5†,43-5/45,-1,★,,,<i>7</i>,22<sup>t</sup>,H,,,,,,,,,,,,,29PP/T-4,"85†, A, N",1.0,ton712,nat=br|qual=d,,,
0,A9 <i>MT</i> w/out AAMG,,13,43,1.0-1.5†,39-41,0,1,,,<b>5</b>,<b>14</b>,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,4×2†,6,Opt 2†<sup>1</sup>,,,,6,,"6va†, K†<sup>1</sup>, N",1.0,a92,nat=br|mgs=4x2<*>/6,,,
0,A9 CS <i>MT</i> w/out AAMG,,13,27,1.3-1.6†,39-41,0,1,,,<b>5</b>,<b>14</b>,,T,"T<span style=""text-decoration:underline""><span style=""text-decoration:overline"">94</span></span>*†<sup>2</sup>",,,,4×2†,6,,,,†<sup>2</sup>,6,,"6vb†, K†<sup>1</sup>, N, S†<sup>2</sup>",1.0,a9cs2,nat=br|range=[50]|mgs=4x2<*>/6,,,
0,A10 Mk IA <i>MT</i> w/ Opt AAMG,,14.5,40†<sup>1</sup>,1.1-1.5†,40-41†,0,3,,,<b>5</b>†,10,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,Opt 2†,4 or 6†<sup>1</sup>,Opt 2†<sup>2</sup>,,,,6,,"7va†, B†<sup>1</sup>, K†<sup>2</sup>, N",1.0,a10ia2,nat=br|mgs=2/4/2,,,
0,A10 Mk IA <i>MT</i> w/ Opt 6 FP CMG,,14.5,40†<sup>1</sup>,1.1-1.5†,40-41†,0,3,,,<b>5</b>†,10,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,Opt 2†,4 or 6†<sup>1</sup>,Opt 2†<sup>2</sup>,,,,6,,"7vb†, B†<sup>1</sup>, K†<sup>2</sup>, N",1.0,a10ia3,nat=br|mgs=2/6,,,
0,A10 Mk IA <i>MT</i> w/out BMG & w/ Opt AAMG,,14.5,40†<sup>1</sup>,1.1-1.5†,40-41†,0,3,,,<b>5</b>†,10,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,Opt 2†,4 or 6†<sup>1</sup>,Opt 2†<sup>2</sup>,,,,6,,"7vc†, B†<sup>1</sup>, K†<sup>2</sup>, N",1.0,a10ia4,nat=br|mgs=-/4/2,,,
0,A10 Mk IA <i>MT</i> w/out BMG,,14.5,40†<sup>1</sup>,1.1-1.5†,40-41†,0,3,,,<b>5</b>†,10,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,Opt 2†,4 or 6†<sup>1</sup>,Opt 2†<sup>2</sup>,,,,6,,"7vd†, B†<sup>1</sup>, K†<sup>2</sup>, N",1.0,a10ia5,nat=br|mgs=-/4,,,
0,A10 Mk IA CS <i>MT</i> w/out BMG,,14.5,24,1.4-1.6†,12/40-41,0,3,,,<b>5</b>†,10,,T,"T<span style=""text-decoration:underline""><span style=""text-decoration:overline"">94</span></span>*†<sup>2</sup>",,,,Opt 2†,4,Opt 2†<sup>1</sup>,,,†<sup>2</sup>,6,,"7ve†, K†<sup>1</sup>, N, S†<sup>2</sup>",1.0,a10iacs2,nat=br|mgs=-/4|range=[50],,,
0,A10 Mk IA CS <i>MT</i> w/ Opt AAMG,,14.5,24,1.4-1.6†,12/40-41,0,3,,,<b>5</b>†,10,,T,"T<span style=""text-decoration:underline""><span style=""text-decoration:overline"">94</span></span>*†<sup>2</sup>",,,,Opt 2†,4,Opt 2†<sup>1</sup>,,,†<sup>2</sup>,6,,"7vf†, K†<sup>1</sup>, N, S†<sup>2</sup>",1.0,a10iacs3,nat=br|mgs=2/4/2|range=[50],,,
0,A13 Mk I <i>MT</i> w/ Opt AAMG,,14,42,1.1,39-6/40,0,1,,,<b>4</b>,<b>16</b>,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,,6,Opt 2†,,,,6,,"8va, K†",1.0,a13i2,nat=br|mgs=-/6/2,,,
0,A13 Mk II <i>MT</i> w/ 6 FP CMG,,15,43†<sup>1</sup>,1.0-1.3†,40-41†,0,3/2,+SR,,<b>4</b>,<b>16</b>,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,,4 or 6†<sup>1</sup>,Opt 2†<sup>2</sup>,,,,6,,"8vb†, B†<sup>1</sup>, K†<sup>2</sup>, N",1.0,a13ii2,nat=br|mgs=-/6,,,
0,A13 Mk II <i>MT</i> w/ 6 FP CMG & Opt AAMG,,15,43†<sup>1</sup>,1.0-1.3†,40-41†,0,3/2,+SR,,<b>4</b>,<b>16</b>,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,,4 or 6†<sup>1</sup>,Opt 2†<sup>2</sup>,,,,6,,"8vc†, B†<sup>1</sup>, K†<sup>2</sup>, N",1.0,a13ii3,nat=br|mgs=-/6/2,,,
0,A13 Mk II <i>MT</i> w/ 4 FP CMG & Opt AAMG,,15,43†<sup>1</sup>,1.0-1.3†,40-41†,0,3/2,+SR,,<b>4</b>,<b>16</b>,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,,4 or 6†<sup>1</sup>,Opt 2†<sup>2</sup>,,,,6,,"8vd†, B†<sup>1</sup>, K†<sup>2</sup>, N",1.0,a13ii4,nat=br|mgs=-/4/2,,,
0,A13 Mk II CS <i>MT</i> w/ Opt AAMG,,15,26,1.3-1.5†,40-41†,0,3/2,+SR,,<b>4</b>,<b>16</b>,,T,"T<span style=""text-decoration:underline""><span style=""text-decoration:overline"">94</span></span>*†<sup>2</sup>",,,,,4,Opt 2†<sup>1</sup>,,,†<sup>2</sup>,6,,"8ve†, K†<sup>1</sup>, N, S†<sup>2</sup>",1.0,a13iics2,nat=br|mgs=-/4/2|range=[50],,,
0,Crusader I <i>MT</i> w/ Opt AAMG,,19.5,45,1.0-1.5†,6/41-5/43,+1,4/3,+SR,,<b>5</b>,<b>15</b>,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,2†,4,Opt 2†<sup>1</sup>,,,,sM8,,"9va†, K†<sup>1</sup>, N",1.0,crusi2,nat=br|mgs=2<*>/4/2,,,
0,Crusader I CS <i>MT</i> w/ Opt AAMG,,19.5,35,1.4-1.6†,6/41-5/43,+1,4/3,+SR,,<b>5</b>,<b>15</b>,,T,"T<span style=""text-decoration:overline"">76</span>*†<sup>2</sup>",1,,,2†,4,Opt 2†<sup>1</sup>,,HE9,†<sup>2</sup>,sM8,,"9vb†, K†<sup>1</sup>, N, S†<sup>2</sup>",1.0,crusics2,nat=br|mgs=2<*>/4/2|range=[50],,,
0,Crusader II <i>MT</i> w/ Opt AAMG,,19.5,46,1.0-1.1†,11/41-5/43,+1,4/3,+FSR,,<b>4</b>,<b>15</b>,,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,,4,Opt 2†<sup>1</sup>,,,,sM8,,"9vc†, K†<sup>1</sup>, N",1.0,crusii2,nat=br|mgs=-/4/2,,,
0,Crusader II CS <i>MT</i> w/ Opt AAMG,,19.5,36,1.3-1.4†,11/41-5/43,+1,4/3,+FSR,,<b>4</b>,<b>15</b>,,T,"T<span style=""text-decoration:overline"">76</span>*†<sup>2</sup>",1,,,,4,Opt 2†<sup>1</sup>,,HE9,†<sup>2</sup>,sM8,,"9vd†, K†<sup>1</sup>, N, S†<sup>2</sup>",1.0,crusiics2,nat=br|mgs=-/4/2|range=[50],,,
0,Lee(a) <i>MT</i> w/ Opt AAMG,,28,64,1.6-1.0†,6/42-45†,-1,8/4,+SR,,7,13,,T-NT,"T<span style=""text-decoration:underline"">37</span>LL",1†,11†,,2†,4,Opt 2†,B75†,HE<sup>4+</sup>; C5<sup>4+</sup>†<sup>1</sup>,8†,6,,"11v†, A, C†<sup>1</sup>, G, N, P",1.1,lee2,nat=br|ma=[*]$$|mb=B11[*]|rof=$$[*]|fixed_bmg|mgs=2/4/2[*]@sz-1.0,,,
0,Sherman II(a) <i>MT</i> w/ Opt AAMG,,30.5,68,1.0-1.3†,10/42-5/45†,-1,11/4,-F/+SR,,<b>5</b>,13,,T,T75,1†<sup>1</sup>,,,2,4,Opt 4†<sup>2</sup>,,,8; WP6<sup>J4+</sup>†<sup>3</sup>,6,,"12v†, A, G, K†<sup>2</sup>, N, R†<sup>1</sup>, W†<sup>3</sup>",1.0,sheriia2,nat=br|ma=[*]$$|multi_hits|mgs=2/4/4,,,
0,Sherman III(a) <i>MT</i> w/ Opt AAMG,,31,68,1.4-1.0†,10/42-5/45†,-1,8/4,+SR,,<b>5</b>,14,,T,T75,1†<sup>1</sup>,,,2,4,Opt 4†<sup>2</sup>,,,8; WP6<sup>J4+</sup>†<sup>3</sup>,6,,"13v†, A, G, K†<sup>2</sup>, N, R†<sup>1</sup>, W†<sup>3</sup>",1.0,sheriiia2,nat=br|ma=[*]$$|multi_hits|mgs=2/4/4,,,
0,Sherman V(a) <i>MT</i> w/ Opt AAMG,,30.5,67,1.3-.9†,7/43-45†,-1,8/4,+SR,,<b>5</b>,13,,T,T75,1†<sup>1</sup>,,,2,4,Opt 4†<sup>2</sup>,,,8; WP6<sup>J4+</sup>†<sup>3</sup>,6,,"14v†, A, G, K†<sup>2</sup>, P, R†<sup>1</sup>, W†<sup>3</sup>",1.0,sherva2,nat=br|ma=[*]$$|multi_hits|mgs=2/4/4,,,
0,Sherman IIA(a) <i>MT</i> w/ Opt AAMG,,32,75,1.5-1.1†,9/44-5/45†,-1,11/4,.-F/+SR,,6,13,,T,T76L,1,,,2,4,Opt 4†<sup>1</sup>,,A4<sup>4</sup>/5<sup>5</sup>,5<sup>5</sup>,sM8,,"15v†, A, G, K†<sup>1</sup>",1.0,sheriiaa2,nat=br|mgs=2/4/4,,,
0,Sherman IIC(a) <i>MT</i> w/ Opt AAMG,,33,77,1.3-1.6†,6/44-5/45†,-1,11/4,-F/+SR,,<b>5</b>,13,,T,T76LL,1,,,,4,Opt 4†<sup>1</sup>,,HE7; D5<sup>S4</sup>/6<sup>5</sup>†<sup>2</sup>,,sM8,,"16va†, A, J†<sup>2</sup>, K†<sup>1</sup>",1.0,sheriica2,nat=br|mgs=-/4/4,,,
0,Sherman VC(a) <i>MT</i> w/ Opt AAMG,,33,76,1.1-1.5†,6/44-5/45†,-1,8/4,+SR,,<b>5</b>,13,,T,T76LL,1,,,,4,Opt 4†<sup>1</sup>,,HE7; D5<sup>S4</sup>/6<sup>5</sup>†<sup>2</sup>,,sM8,,"16vb†, A, J†<sup>2</sup>, K†<sup>1</sup>",1.0,shervca2,nat=br|mgs=-/4/4,,,
0,Sherman IB(a) <i>MT</i> w/ Opt AAMG,,31.5,71,1.5-1.3†,10/44-5/45†,-1,11/4,-F/+SR,,6,13,,ST,"T<span style=""text-decoration:overline"">105</span>",,,,2,4,Opt 4†<sup>1</sup>,,H9,7; WP9,sM8,,"17v†, A, K†<sup>1</sup>",1.0,sheriba2,nat=br|mgs=2/4/4,,,
0,Sherman Dozer(a) <i>MTv</i> w/ Opt AAMG,,31,70,1.6-1.4†,9/44-45†,-1,11†/4,-F/+SR,,<b>5</b>,12,,T,T75,1†<sup>1</sup>,,,,4,Opt 4†<sup>2</sup>,,,8; WP6,6,,"23v†, A, G, K†<sup>2</sup>, P, R†<sup>1</sup>",1.0,sherdoz2,nat=br|multi_hits|far=[b*]$$|mgs=-/4/4,,,
0,Sherman Crab(a) <i>MTv</i> w/ Opt AAMG,,33,70,1.3,6/44-5/45†,-1,8/4,+SR,,<b>5</b>,12,,T,T75,1†<sup>1</sup>,,,,4,Opt 4†<sup>2</sup>,†,,8; WP6,6,,"24v†, A, G, K†<sup>2</sup>, P, R†<sup>1</sup>",1.0,shercrab2,nat=br|multi_hits|mgs=-/4/4,,,
0,Matilda I <i>HTt</i> w/ 6 FP CMG,•,11,26†<sup>1</sup>,1.3,38-5/40,+1,6,,,2,6†,L,1MT,CMG†,1,,,,4 or 6†<sup>1</sup>,,,,,5,,"25v†, B†<sup>1</sup>",1.0,mati2,nat=br|ma=$$|mgs=-/6,,,
0,Matilda II <i>HTt</i> w/ 6 FP CMG,,27,51†<sup>1</sup>,1.1-1.6†,40-45†,0,11/8,-F,,5,<b>9</b>†,H,T,"T<span style=""text-decoration:underline"">40</span>L",2,,,,4 or 6†<sup>1</sup>,Opt 2†<sup>2</sup>,,,,6,,"26va†, B†<sup>1</sup>, K†<sup>2</sup>, N, P",1.0,matii2,nat=br|mgs=-/6,,,
